LOCATION,PLUSPCUSTOMER,NAME,LATITUDEY,LONGITUDEX,ANCESTOR,BRANCH,TYPE,STATUS,POSTALCODE,ORGID
L1000268,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56839442,0.11229447,901000,900000,,OPERATING,RM6 4RJ,INTHK
L1000269,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.45656542,-2.59283433,901000,900000,,OPERATING,BS1 3HT,INTHK
L1000270,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55759747,0.06848412,901000,900000,,OPERATING,IG1 4DU,INTHK
L1000271,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59184762,0.06004027,901000,900000,,OPERATING,IG5 0QW,INTHK
L1000272,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.58073522,0.11707997,901000,900000,,OPERATING,RM6 4YG,INTHK
L1000275,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59692122,0.02575522,901000,900000,,OPERATING,E18 2RB,INTHK
L1000276,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59692122,0.02575522,901000,900000,,OPERATING,E18 2RB,INTHK
L1000279,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56919757,0.09500852,901000,900000,,OPERATING,IG3 8UG,INTHK
L1000280,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.588192,0.0000243,901000,900000,,OPERATING,IG8 OAD,INTHK
L1000281,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.571132,0.10650467,901000,900000,,OPERATING,IG3 8UY,INTHK
L1000282,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59900197,0.01564232,901000,900000,,OPERATING,E18 2QA,INTHK
L1000283,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59369492,0.06762597,901000,900000,,OPERATING,IG5 0TL,INTHK
L1000284,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59257697,0.05392767,901000,900000,,OPERATING,IG5 0PF,INTHK
L1000285,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55486082,0.08598377,901000,900000,,OPERATING,IG1 1SU,INTHK
L1000286,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.60771447,0.11643062,901000,900000,,OPERATING,IG6 3SY,INTHK
L1000287,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56620352,0.05551167,901000,900000,,OPERATING,IG1 3LE,INTHK
L1000288,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55660667,0.06933757,901000,900000,,OPERATING,IG1 2DR,INTHK
L1000289,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55660667,0.06933757,901000,900000,,OPERATING,IG1 2DR,INTHK
L1000290,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55279007,0.07096587,901000,900000,,OPERATING,IG1 2LD,INTHK
L1000291,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.602648,0.1077691,901000,900000,,OPERATING,IG6 3EE,INTHK
L1000292,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.5658139,0.0596602,901000,900000,,OPERATING,IG2 7GX,INTHK
L1000293,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55947802,0.07500502,901000,900000,,OPERATING,IG1 4EQ,INTHK
L1000294,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.60466657,0.10497437,901000,900000,,OPERATING,IG6 3DU,INTHK
L1000295,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55165382,0.07165692,901000,900000,,OPERATING,IG1 2LG,INTHK
L1000296,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55951292,0.07675557,901000,900000,,OPERATING,IG1 1NN,INTHK
L1000297,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.58999907,0.07761332,901000,900000,,OPERATING,IG6 2EW,INTHK
L1000298,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57715,0.0696712,901000,900000,,OPERATING,IG6 2LJ,INTHK
L1000299,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57434122,0.11794882,901000,900000,,OPERATING,RM6 4TR,INTHK
L1000300,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57518547,0.08427907,901000,900000,,OPERATING,IG2 7LD,INTHK
L1000301,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57426997,0.08306202,901000,900000,,OPERATING,IG2 7LB,INTHK
L1000302,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.58385017,0.03180607,901000,900000,,OPERATING,E18 1PL,INTHK
L1000303,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.58603742,0.07985907,901000,900000,,OPERATING,IG6 1HW,INTHK
L1000304,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.60050272,0.03686282,901000,900000,,OPERATING,IG8 7BL,INTHK
L1000305,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56013367,0.10923942,901000,900000,,OPERATING,IG3 9SJ,INTHK
L1000306,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55525857,0.07249272,901000,900000,,OPERATING,IG1 1HL,INTHK
L1000307,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.58726017,0.06230472,901000,900000,,OPERATING,IG5 0DB,INTHK
L1000308,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.5884,0.0634,901000,900000,,OPERATING,IG5 0DB,INTHK
L1000309,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56290282,0.08319087,901000,900000,,OPERATING,IG1 4BB,INTHK
L1000310,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57715,0.0696712,901000,900000,,OPERATING,IG6 1JS,INTHK
L1000311,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.60563802,0.0432539,901000,900000,,OPERATING,IG8 7JQ,INTHK
L1000312,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59163512,0.0862008,901000,900000,,OPERATING,IG6 1PU,INTHK
L1000313,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57979907,0.05029772,901000,900000,,OPERATING,IG4 5HW,INTHK
L1000314,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56722872,0.08468762,901000,900000,,OPERATING,IG2 7BT,INTHK
L1000315,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56766227,0.08090462,901000,900000,,OPERATING,IG2 6AU,INTHK
L1000316,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55656887,0.09659357,901000,900000,,OPERATING,IG3 9HF,INTHK
L1000317,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59604857,0.02044852,901000,900000,,OPERATING,E18 2QS,INTHK
L1000318,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.59604857,0.02044852,901000,900000,,OPERATING,E18 2QS,INTHK
L1000319,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.61475182,0.02279052,901000,900000,,OPERATING,IG8 0TX,INTHK
L1000320,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57908737,0.07257387,901000,900000,,OPERATING,IG2 6RG,INTHK
L1000321,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57549297,0.12523967,901000,900000,,OPERATING,RM6 5RR,INTHK
L1000322,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.583074,0.0879574,901000,900000,,OPERATING,IG6 1NB,INTHK
L1000323,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56233197,0.07153492,901000,900000,,OPERATING,IG1 4LA,INTHK
L1000324,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55683492,0.07115742,901000,900000,,OPERATING,IG1 1DD,INTHK
L1000325,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.61320792,0.02266287,901000,900000,,OPERATING,IG8 0TB,INTHK
L1000326,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.61539812,0.01983252,901000,900000,,OPERATING,IG8 0TP,INTHK
L1000327,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.54651632,0.07100397,901000,900000,,OPERATING,IG1 2JD,INTHK
L1000328,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57208087,0.06606997,901000,900000,,OPERATING,IG2 6HX,INTHK
L1000329,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57653982,0.02221452,901000,900000,,OPERATING,E11 2SW,INTHK
L1000330,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57653982,0.02221452,901000,900000,,OPERATING,E11 2SW,INTHK
L1000331,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57724877,0.02232112,901000,900000,,OPERATING,E11 2SS,INTHK
L1000332,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.61481412,0.02570692,901000,900000,,OPERATING,IG8 0PP,INTHK
L1000333,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.55575932,0.06920352,901000,900000,,OPERATING,IG1 2WS,INTHK
L1000334,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.57511142,0.02480377,901000,900000,,OPERATING,E11 2RH,INTHK
L1000335,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.54528852,0.07720587,901000,900000,,OPERATING,IG1 2PJ,INTHK
L1000336,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.54528852,0.07720587,901000,900000,,OPERATING,IG1 2PJ,INTHK
L1000337,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.54528852,0.07720587,901000,900000,,OPERATING,IG1 2PJ,INTHK
L1000338,H1000003,OXENWOOD REAL ESTATE LLP (SECURITY-ON HOLD),51.50663212,-0.13871668,901000,900000,,OPERATING,SW1Y 6JD,INTHK
L1000340,H1000004,CITY FM LTD,51.29240917,0.4683352,901000,900000,,OPERATING,ME20 7TP,INTHK
L1000341,H1000004,CITY FM LTD,52.06718252,-1.34033263,901000,900000,,OPERATING,OX16 2AD,INTHK
L1000342,H1000004,CITY FM LTD,54.64275097,-5.6722719,901000,900000,,OPERATING,BT19 7HJ,INTHK
L1000343,H1000004,CITY FM LTD,51.24814242,-1.115764,901000,900000,,OPERATING,RG22 6HN,INTHK
L1000345,H1000004,CITY FM LTD,54.639991,-1.68807108,901000,900000,,OPERATING,DL14 9AS,INTHK
L1000346,H1000004,CITY FM LTD,55.131267,-1.53636103,901000,900000,,OPERATING,NE24 5TP,INTHK
L1000347,H1000004,CITY FM LTD,50.46942692,-4.70550478,901000,900000,,OPERATING,PL31 2AP,INTHK
L1000348,H1000004,CITY FM LTD,51.41633827,-0.76280578,901000,900000,,OPERATING,RG42 1NB,INTHK
L1000349,H1000004,CITY FM LTD,53.42282,-2.11692388,901000,900000,,OPERATING,SK6 2AR,INTHK
L1000352,H1000004,CITY FM LTD,54.64666942,-6.75661163,901000,900000,,OPERATING,BT80 8BH,INTHK
L1000354,H1000004,CITY FM LTD,52.920155,1.2852004,901000,900000,,OPERATING,NR27 9EN,INTHK
L1000355,H1000004,CITY FM LTD,51.4355289,0.217636,901000,900000,,OPERATING,DA1 1LA,INTHK
L1000357,H1000004,CITY FM LTD,53.39943,-6.24575,901000,900000,,OPERATING,D09 KR13,INTHK
L1000358,H1000004,CITY FM LTD,53.3441,-6.26749,901000,900000,,OPERATING,D14 N611,INTHK
L1000359,H1000004,CITY FM LTD,55.07476,-3.6284274,901000,900000,,OPERATING,DG2 9BF,INTHK
L1000360,H1000004,CITY FM LTD,56.079502,-3.4117989,901000,900000,,OPERATING,KY11 4LP,INTHK
L1000361,H1000004,CITY FM LTD,55.95683077,-3.2435289,901000,900000,,OPERATING,EH4 2LN,INTHK
L1000362,H1000004,CITY FM LTD,50.83587242,-1.18637153,901000,900000,,OPERATING,PO14 1AN,INTHK
L1000363,H1000004,CITY FM LTD,51.0943,1.1685438,901000,900000,,OPERATING,CT19 5FJ,INTHK
L1000365,H1000004,CITY FM LTD,56.18700197,-3.1832068,901000,900000,,OPERATING,KY6 2AL,INTHK
L1000366,H1000004,CITY FM LTD,55.776828,-4.0317648,901000,900000,,OPERATING,ML3 6AD,INTHK
L1000367,H1000004,CITY FM LTD,51.7834591,0.1094749,901000,900000,,OPERATING,CM20 2TN,INTHK
L1000368,H1000004,CITY FM LTD,51.81077617,-4.96555018,901000,900000,,OPERATING,SA61 2PY,INTHK
L1000369,H1000004,CITY FM LTD,50.79257042,-3.20659448,901000,900000,,OPERATING,EX14 1DV,INTHK
L1000371,H1000004,CITY FM LTD,54.32990672,-2.74332058,901000,900000,,OPERATING,LA9 6EL,INTHK
L1000372,H1000004,CITY FM LTD,51.42572492,-0.01386698,901000,900000,,OPERATING,SE6 3NU,INTHK
L1000373,H1000004,CITY FM LTD,51.54661772,-0.18307218,901000,900000,,OPERATING,NW3 6LU,INTHK
L1000374,H1000004,CITY FM LTD,51.57445552,-0.09931588,901000,900000,,OPERATING,N4 1DT,INTHK
L1000375,H1000004,CITY FM LTD,51.41477442,-0.13578013,901000,900000,,OPERATING,SW16 5YP,INTHK
L1000377,H1000004,CITY FM LTD,51.51725512,-0.71847363,901000,900000,,OPERATING,SL6 1AY,INTHK
L1000378,H1000004,CITY FM LTD,52.47432977,-0.91746233,901000,900000,,OPERATING,LE16 8BD,INTHK
L1000379,H1000004,CITY FM LTD,52.0240499,-0.7651179,901000,900000,,OPERATING,MK6 1AP,INTHK
L1000380,H1000004,CITY FM LTD,53.644413,-6.7291782,901000,900000,,OPERATING,C15 A381,INTHK
L1000381,H1000004,CITY FM LTD,53.08353302,-0.80344588,901000,900000,,OPERATING,NG24 1HN,INTHK
L1000383,H1000004,CITY FM LTD,50.72791762,-1.92249658,901000,900000,,OPERATING,BH12 1DN,INTHK
L1000384,H1000004,CITY FM LTD,51.48230597,-2.76845763,901000,900000,,OPERATING,BS20 8LR,INTHK
L1000387,H1000004,CITY FM LTD,53.728128,-1.017865,901000,900000,,OPERATING,YO8 8ZY,INTHK
L1000388,H1000004,CITY FM LTD,52.44071652,-1.9403089,901000,900000,,OPERATING,B29 6SJ,INTHK
L1000391,H1000004,CITY FM LTD,51.748705,-0.28287028,901000,900000,,OPERATING,AL4 0JJ,INTHK
L1000392,H1000004,CITY FM LTD,52.65661542,-0.4663184,901000,900000,,OPERATING,PE9 1TX,INTHK
L1000393,H1000004,CITY FM LTD,51.74386207,-2.22904983,901000,900000,,OPERATING,GL5 4EX,INTHK
L1000395,H1000004,CITY FM LTD,51.361765,1.393655,901000,900000,,OPERATING,CT10 2PU,INTHK
L1000396,H1000004,CITY FM LTD,53.37864327,-3.1053944,901000,900000,,OPERATING,CH49 6QG,INTHK
L1000397,H1000004,CITY FM LTD,51.68983667,-0.03576438,901000,900000,,OPERATING,EN8 7BE,INTHK
L1000398,H1000004,CITY FM LTD,52.2597,-7.10829,901000,900000,,OPERATING,X91 W1WD,INTHK
L1000399,H1000004,CITY FM LTD,51.070665,-1.2960641,901000,900000,,OPERATING,SO23 7UD,INTHK
L1002630,H1000004,CITY FM LTD,51.109177,0.244147,901000,900000,,OPERATING,TN2 3UT,INTHK
L1002631,H1000004,CITY FM LTD,51.48158,0.266181,901000,900000,,OPERATING,RM20 3LJ,INTHK
L1000749,H1000010,ALCATEL SUBMARINE NETWORKS,51.4901,0.0072,901000,900000,,OPERATING,SE10 0AG,INTHK
L1000861,H1000010,ALCATEL SUBMARINE NETWORKS,51.4901,0.0072,901000,900000,,OPERATING,SE10 0AG,INTHK
L1000862,H1000010,ALCATEL SUBMARINE NETWORKS,51.4901,0.0072,901000,900000,,OPERATING,SE10 0AG,INTHK
L1000863,H1000010,ALCATEL SUBMARINE NETWORKS,51.4901,0.0072,901000,900000,,OPERATING,SE10 0AG,INTHK
L1000809,H1000031,ABM TECHNICAL SOLUTION LTD,51.51661,-0.085351,901000,900000,,OPERATING,EC2M 2RH,INTHK
L1000843,H1000031,ABM TECHNICAL SOLUTION LTD,51.376764,-0.125928,901000,900000,,OPERATING,CR0 4YA,INTHK
L1000844,H1000031,ABM TECHNICAL SOLUTION LTD,51.451333,-0.97215,901000,900000,,OPERATING,RG1 2AG,INTHK
L1000845,H1000031,ABM TECHNICAL SOLUTION LTD,51.480613,-0.612519,901000,900000,,OPERATING,SL4 1TQ,INTHK
L1000869,H1000031,ABM TECHNICAL SOLUTION LTD,51.51661,-0.085351,901000,900000,,OPERATING,EC2M 2RH,INTHK
L1000870,H1000031,ABM TECHNICAL SOLUTION LTD,51.51661,-0.085351,901000,900000,,OPERATING,EC2M 2RH,INTHK
L1000871,H1000031,ABM TECHNICAL SOLUTION LTD,51.451333,-0.97215,901000,900000,,OPERATING,RG1 2AG,INTHK
L1000872,H1000031,ABM TECHNICAL SOLUTION LTD,51.451333,-0.97215,901000,900000,,OPERATING,RG1 2AG,INTHK
L1000873,H1000031,ABM TECHNICAL SOLUTION LTD,51.480613,-0.612519,901000,900000,,OPERATING,SL4 1TQ,INTHK
L1000874,H1000031,ABM TECHNICAL SOLUTION LTD,51.480613,-0.612519,901000,900000,,OPERATING,SL4 1TQ,INTHK
L1001279,H1000031,ABM TECHNICAL SOLUTION LTD,51.51897851,-0.087589736,901000,900000,,OPERATING,EC2M 6UR,INTHK
L1001470,H1000031,ABM TECHNICAL SOLUTION LTD,51.51708781,-0.095280347,901000,900000,,OPERATING,EC2V 7EE,INTHK
L1000810,H1000032,BRIGGS & FORRESTER BUILDING SERVICES MAINT. LTD,51.520436,-0.081876,901000,900000,,OPERATING,EC2A 2BA,INTHK
L1000842,H1000032,BRIGGS & FORRESTER BUILDING SERVICES MAINT. LTD,51.42402426,-0.980694429,901000,900000,,OPERATING,RG2 0LG,INTHK
L1000855,H1000032,BRIGGS & FORRESTER BUILDING SERVICES MAINT. LTD,51.520436,-0.081876,901000,900000,,OPERATING,EC2A 2BA,INTHK
L1000856,H1000032,BRIGGS & FORRESTER BUILDING SERVICES MAINT. LTD,51.520436,-0.081876,901000,900000,,OPERATING,EC2A 2BA,INTHK
L1000857,H1000032,BRIGGS & FORRESTER BUILDING SERVICES MAINT. LTD,51.520436,-0.081876,901000,900000,,OPERATING,EC2A 2BA,INTHK
L1000858,H1000032,BRIGGS & FORRESTER BUILDING SERVICES MAINT. LTD,51.520436,-0.081876,901000,900000,,OPERATING,EC2A 2BA,INTHK
L1000859,H1000032,BRIGGS & FORRESTER BUILDING SERVICES MAINT. LTD,51.520436,-0.081876,901000,900000,,OPERATING,EC2A 2BA,INTHK
L1000811,H1000033,BOWDEN HOUSE SCHOOL,50.785783,0.105186,901000,900000,,OPERATING,BN25 2JB,INTHK
L1000853,H1000033,BOWDEN HOUSE SCHOOL,50.785783,0.105186,901000,900000,,OPERATING,BN25 2JB,INTHK
L1000854,H1000033,BOWDEN HOUSE SCHOOL,50.785783,0.105186,901000,900000,,OPERATING,BN25 2JB,INTHK
L1000812,H1000034,ALTRO LIMITED,51.985332,-0.205495,901000,900000,,OPERATING,SG6 1NW,INTHK
L1000851,H1000034,ALTRO LIMITED,51.985332,-0.205495,901000,900000,,OPERATING,SG6 1NW,INTHK
L1000852,H1000034,ALTRO LIMITED,51.985332,-0.205495,901000,900000,,OPERATING,SG6 1NW,INTHK
L1000814,H1000041,JACKSON FIRE & SECURITY LTD - ASCOT,50.819282,-0.412355,901000,900000,,OPERATING,BN12 6FQ,INTHK
L1001267,H1000041,JACKSON FIRE & SECURITY LTD - ASCOT,51.5097,0.1429,901000,900000,,OPERATING,W1S 4HY,INTHK
L1001335,H1000041,JACKSON FIRE & SECURITY LTD - ASCOT,51.5053,-0.1916,901000,900000,,OPERATING,W8 4AQ,INTHK
L1001378,H1000041,JACKSON FIRE & SECURITY LTD - ASCOT,51.51282512,-0.194346,901000,900000,,OPERATING,W2 4PL,INTHK
L1001402,H1000041,JACKSON FIRE & SECURITY LTD - ASCOT,51.3943,-0.2386,901000,900000,,OPERATING,KT3 6NB,INTHK
L1001472,H1000041,JACKSON FIRE & SECURITY LTD - ASCOT,50.79644058,-1.10658146,901000,900000,,OPERATING,PO1 3TZ,INTHK
L1000813,H1000042,AGA KHAN FOUNDATION UK,51.536116,-0.125615,901000,900000,,OPERATING,N1C 4DN,INTHK
L1000860,H1000042,AGA KHAN FOUNDATION UK,51.536116,-0.125615,901000,900000,,OPERATING,N1C 4DN,INTHK
L1000815,H1000043,HERTSMERE BOROUGH COUNCIL-WYLLYOTTS CENTRE THEATRE,51.695558,-0.195608,901000,900000,,OPERATING,EN6 2HN,INTHK
L1000846,H1000053,ADVANCE RETAIL LTD,51.2894586,-0.761376085,901000,900000,,OPERATING,GU14 7QJ,INTHK
L1000847,H1000053,ADVANCE RETAIL LTD,51.24566816,-0.593866475,901000,900000,,OPERATING,GU3 1LU,INTHK
L1002201,H1000053,ADVANCE RETAIL LTD,50.965299,-1.354498,901000,900000,,OPERATING,SO50 5SF,INTHK
L1002212,H1000053,ADVANCE RETAIL LTD,51.270997,0.515282,901000,900000,,OPERATING,ME16 8PS,INTHK
L1000875,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.475019,-0.181603,901000,900000,,OPERATING,SW10 0UU,INTHK
L1000876,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.474948,-0.182507,901000,900000,,OPERATING,SW10 0UQ,INTHK
L1000877,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.473041,-0.182434,901000,900000,,OPERATING,SW10 0XB,INTHK
L1000878,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.485958,-0.000071,901000,900000,,OPERATING,SE10 0FE,INTHK
L1000879,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.544934,-0.056697,901000,900000,,OPERATING,E8 1EJ,INTHK
L1000880,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.474454,-0.182149,901000,900000,,OPERATING,SW10 0UX,INTHK
L1000913,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.474121,-0.181652,901000,900000,,OPERATING,SW10 0UY,INTHK
L1000914,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.473396,-0.182054,901000,900000,,OPERATING,SW10 0XA,INTHK
L1000915,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.482932,-0.125602,901000,900000,,OPERATING,SE1 6SQ,INTHK
L1000916,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.513267,-0.000406,901000,900000,,OPERATING,E14 0JD,INTHK
L1000917,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.485958,-0.000071,901000,900000,,OPERATING,SE10 0FE,INTHK
L1000918,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.475267,-0.183127,901000,900000,,OPERATING,SW10 0UG,INTHK
L1000919,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.145213,0.852817,901000,900000,,OPERATING,TN23 4AB,INTHK
L1000928,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.485958,-0.000071,901000,900000,,OPERATING,SE10 0FE,INTHK
L1000929,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.485958,-0.000071,901000,900000,,OPERATING,SE10 0FE,INTHK
L1000930,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.482932,-0.125602,901000,900000,,OPERATING,SE1 6SQ,INTHK
L1000931,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.544934,-0.056697,901000,900000,,OPERATING,E8 1EJ,INTHK
L1000932,H1000054,AIR COOL ENGINEERING SERVICE & MAINTENANCE LTD,51.473396,-0.182054,901000,900000,,OPERATING,SW10 0XA,INTHK
L1000848,H1000055,ALDI STORES LTD CHELMSFORD,51.74462,0.51506,901000,900000,,OPERATING,CM2 5AS,INTHK
L1000864,H1000055,ALDI STORES LTD CHELMSFORD,51.74462,0.51506,901000,900000,,OPERATING,CM2 5AS,INTHK
L1000865,H1000055,ALDI STORES LTD CHELMSFORD,51.74462,0.51506,901000,900000,,OPERATING,CM2 5AS,INTHK
L1000849,H1000056,ALDI STORES LTD-KILBURN,51.539592,-0.197625,901000,900000,,OPERATING,NW6 4JD,INTHK
L1000850,H1000057,ANGLIAN HOME IMPROVEMENTS,52.640964,1.306953,901000,900000,,OPERATING,NR6 6EJ,INTHK
L1000866,H1000057,ANGLIAN HOME IMPROVEMENTS,52.640964,1.306953,901000,900000,,OPERATING,NR6 6EJ,INTHK
L1000867,H1000057,ANGLIAN HOME IMPROVEMENTS,52.640964,1.306953,901000,900000,,OPERATING,NR6 6EJ,INTHK
L1000868,H1000058,GOWRIE LAXMICO LTD,51.5364,-0.3149,901000,900000,,OPERATING,UB6 7JD,INTHK
L1000920,H1000109,EMCOR,51.5185,-0.0862,901000,900000,,OPERATING,EC2M 7EB,INTHK
L1000921,H1000109,EMCOR,51.5185,-0.0862,901000,900000,,OPERATING,EC2M 7EB,INTHK
L1000922,H1000109,EMCOR,51.068787,-1.794472,901000,900000,,OPERATING,SP4 0JP,INTHK
L1000923,H1000109,EMCOR,51.5796,-1.7248,901000,900000,,OPERATING,SN3 4RB,INTHK
L1000924,H1000109,EMCOR,51.752,1.2143,901000,900000,,OPERATING,OX3 7DQ,INTHK
L1000925,H1000109,EMCOR,51.752,1.2143,901000,900000,,OPERATING,OX3 7DQ,INTHK
L1000926,H1000109,EMCOR,51.5796,1.7248,901000,900000,,OPERATING,SN3 4RB,INTHK
L1000927,H1000109,EMCOR,51.5796,1.7248,901000,900000,,OPERATING,OX3 9DU,INTHK
L1000942,H1000110,GLOBAL FIRE,51.5067,-0.028,901000,900000,,OPERATING,E14 8RS,INTHK
L1000943,H1000110,GLOBAL FIRE,51.5059,0.0217,901000,900000,,OPERATING,E14 4EY,INTHK
L1000945,H1000110,GLOBAL FIRE,51.5273,0.2831,901000,900000,,OPERATING,W3 0TA,INTHK
L1000946,H1000110,GLOBAL FIRE,51.5168,0.136,901000,900000,,OPERATING,W1T 3NP,INTHK
L1000947,H1000110,GLOBAL FIRE,51.5275,0.1149,901000,900000,,OPERATING,WC1X 9QE,INTHK
L1000948,H1000110,GLOBAL FIRE,52.2051,0.1206,901000,900000,,OPERATING,CB2 3NE,INTHK
L1000949,H1000110,GLOBAL FIRE,51.5099,0.1551,901000,900000,,OPERATING,W1K 7TN,INTHK
